name	CBI
NCU08222T0	0.193
NCU08223T0	0.317
NCU08225T0	0.21
NCU08226T0	0.333
NCU08227T0	0.176
NCU08227T1	0.206
NCU08228T0	0.28
NCU08229T0	0.28
NCU08230T0	0.115
NCU08231T0	0.356
NCU08233T0	0.178
NCU08234T0	0.137
NCU08235T0	0.062
NCU08236T0	0.142
NCU08237T0	0.031
NCU08238T0	0.044
NCU08239T0	0.03
NCU08240T0	0.189
NCU08241T0	0.154
NCU08242T0	0.236
NCU08243T0	0.243
NCU08244T0	0.141
NCU08245T0	0.218
NCU08246T0	0.233
NCU08247T0	0.146
NCU08248T0	0.13
NCU08249T0	0.526
NCU08250T0	0.231
NCU08251T0	0.194
NCU08252T0	0.271
NCU08253T0	0.045
NCU08254T0	0.102
NCU08255T0	0.271
NCU08256T0	-0.021
NCU08257T0	0.316
NCU08258T0	0.187
NCU08259T0	0.064
NCU08260T0	0.224
NCU08261T0	0.355
NCU08262T0	0.124
NCU08263T0	0.136
NCU08264T0	0.19
NCU08265T0	0.227
NCU08270T0	0.157
NCU08271T0	0.081
NCU08274T1	0.093
NCU08278T0	0.142
NCU08279T0	0.119
NCU08282T0	0.464
NCU08283T0	0.061
NCU08288T0	0.163
NCU08292T0	0.168
NCU08297T1	0.402
NCU08298T0	0.187
NCU08300T1	0.405
NCU08302T0	0.273
NCU08305T0	0.148
NCU08307T0	-0.036
NCU08308T0	0.004
NCU08309T0	0.161
NCU08310T0	0.156
NCU08311T0	0.111
NCU08314T0	0.218
NCU08315T0	0.293
NCU08316T0	0.156
NCU08317T0	0.086
NCU08318T0	0.285
NCU08321T0	-0.092
NCU08324T0	0.23
NCU08325T0	0.475
NCU08328T0	0.046
NCU08337T0	0.271
NCU08338T0	0.226
NCU08340T1	0.495
NCU08341T0	0.251
NCU08343T0	0.194
NCU08345T0	0.247
NCU08346T0	0.244
NCU08347T0	0.051
NCU08348T0	0.045
NCU08349T0	0.214
NCU08350T0	0.141
NCU08351T0	0.469
NCU08361T0	0.164
NCU08364T0	0.228
NCU08366T0	0.178
NCU08367T0	0.097
NCU08368T0	0.202
NCU08371T0	0.16
NCU08372T0	0.215
NCU08375T0	0.06
NCU08376T0	0.063
NCU08378T0	0.074
NCU08380T1	0.147
NCU08383T0	0.067
NCU08385T0	0.226
NCU08386T0	0.075
NCU08387T0	0.18
NCU08388T1	0.221
NCU08389T1	0.729
NCU08393T0	0.17
NCU08395T0	0.356
NCU08395T1	0.356
NCU08396T0	0.335
NCU08398T0	0.292
NCU08399T0	0.324
NCU08402T0	0.738
NCU08403T0	0.298
NCU08404T0	0.227
NCU08405T0	0.216
NCU08406T0	0.287
NCU08408T0	0.294
NCU08411T0	0.763
NCU08412T0	0.207
NCU08413T0	0.493
NCU08414T0	0.18
NCU08415T0	-0.028
NCU08421T0	0.339
NCU08425T0	0.128
NCU08428T0	0.102
NCU08429T0	0.133
NCU08431T0	0.109
NCU08432T0	0.364
NCU08433T0	0.107
NCU08437T0	0.347
NCU08438T0	0.378
NCU08439T0	0.469
NCU08440T0	0.287
NCU08441T0	0.363
NCU08442T0	0.381
NCU08443T0	0.091
NCU08447T0	0.063
NCU08448T0	0.28
NCU08449T0	0.182
NCU08453T0	0.325
NCU08454T0	0.436
NCU08455T0	-0.004
NCU08456T0	0.134
NCU08457T0	0.696
NCU08463T0	0.167
NCU08469T0	0.107
NCU08470T0	-0.001
NCU08472T0	0.018
NCU08473T0	0.269
NCU08478T0	0.046
NCU08489T0	0.2
NCU08490T0	0.295
NCU08491T0	0.02
NCU08492T0	0.194
NCU08494T0	0.197
NCU08495T0	0.123
NCU08496T0	0.269
NCU08497T0	0.068
NCU08504T0	0.263
NCU08506T0	0.092
NCU08508T0	-0.353
NCU08510T0	0.132
NCU08511T0	0.022
NCU08513T0	-0.018
NCU08516T0	0.249
NCU08517T0	0.21
NCU08521T0	0.045
NCU08522T0	0.139
NCU08523T0	0.266
NCU08524T0	0.119
NCU08525T0	-0.131
NCU08527T0	0.154
NCU08529T0	0.1
NCU08530T0	0.143
NCU08531T0	0.067
NCU08532T0	0.142
NCU08533T0	0.239
NCU08534T0	0.11
NCU08537T0	0.08
NCU08538T0	0.154
NCU08539T0	0.09
NCU08542T0	0.162
NCU08543T0	0.193
NCU08544T0	0.251
NCU08545T0	0.304
NCU08546T0	0.07
NCU08547T0	0.187
NCU08548T0	0.294
NCU08551T0	0.148
NCU08555T0	0.168
NCU08556T0	0.204
NCU08557T0	0.296
NCU08558T0	0.012
NCU08559T0	0.31
NCU08560T0	0.382
NCU08564T0	0.138
NCU08566T0	0.155
NCU08569T0	-0.073
NCU08570T0	0.067
NCU08571T0	0.053
NCU08572T0	0.108
NCU08573T0	0
NCU08574T0	0.102
NCU08575T0	0.259
NCU08576T0	0.129
NCU08579T0	0.089
NCU08585T0	-0.063
NCU08594T0	0.21
NCU08595T0	0.572
NCU08598T0	0.095
NCU08601T0	0.019
NCU08602T0	0.286
NCU08606T0	0.146
NCU08608T0	0.076
NCU08610T0	0.074
NCU08612T0	0.124
NCU08613T0	0.133
NCU08614T0	0.029
NCU08615T0	0.088
NCU08616T0	0.545
NCU08617T0	0.091
NCU08618T0	0.171
NCU08619T0	0.278
NCU08622T0	0.141
NCU08623T0	0.104
NCU08624T0	0.131
NCU08625T0	0.215
NCU08627T1	0.805
NCU08628T0	0.059
NCU08629T0	0.151
NCU08630T0	0.264
NCU08631T0	0.088
NCU08632T0	0.2
NCU08634T0	0.196
NCU08635T0	0.071
NCU08636T0	0.189
NCU08638T0	0.166
NCU08639T0	0.117
NCU08640T0	0.137
NCU08644T0	-0.169
NCU08645T0	0.135
NCU08646T0	0.231
NCU08649T0	-0.057
NCU08650T0	0.129
NCU08654T0	0.212
NCU08656T0	0.244
NCU08657T0	0.544
NCU08658T0	0.007
NCU08660T0	0.175
NCU08662T0	-0.058
NCU08664T0	0.219
NCU08667T0	0.158
NCU08668T0	0.254
NCU08670T0	0.001
NCU08672T0	-0.006
NCU08674T0	0.448
NCU08679T0	0.234
NCU08680T0	0.357
NCU08683T0	0.058
NCU08686T0	0.11
NCU08691T0	0.144
NCU08692T0	0.258
NCU08696T0	0.043
NCU08697T0	0.043
NCU08700T0	0.077
NCU08701T0	0.285
NCU08702T0	0.039
NCU08703T0	0.04
NCU08705T0	0.099
NCU08706T0	0.184
NCU08709T0	0.117
NCU08711T0	0.022
NCU08712T0	0.128
NCU08713T0	0.144
NCU08715T0	0.187
NCU08716T0	0.105
NCU08717T0	0.215
NCU08718T0	0.161
NCU08719T0	0.583
NCU08721T0	0.239
NCU08722T0	0.323
NCU08723T0	0.134
NCU08724T0	0.162
NCU08726T0	0.117
NCU08727T0	0.146
NCU08728T0	0.511
NCU08730T0	0.199
NCU08731T0	0.237
NCU08732T0	0.103
NCU08733T0	0.016
NCU08734T0	0.111
NCU08735T0	0.143
NCU08737T0	0.144
NCU08738T0	0.543
NCU08739T0	0.366
NCU08742T0	0.144
NCU08744T0	0.316
NCU08745T0	0.221
NCU08746T0	0.435
NCU08748T0	0.267
NCU08749T0	0.304
NCU08750T0	0.285
NCU08752T0	0.273
NCU08753T0	0.112
NCU08755T0	0.275
NCU08756T0	0.206
NCU08757T0	0.106
NCU08760T0	0.416
NCU08763T0	-0.002
NCU08764T0	0.188
NCU08765T0	0.195
NCU08766T0	0.311
NCU08769T0	0.626
NCU08770T0	0.33
NCU08772T0	0.194
NCU08773T0	0.453
NCU08774T0	0.204
NCU08775T0	0.059
NCU08776T0	0.174
NCU08777T0	0.029
NCU08779T1	0.31
NCU08780T0	0.238
NCU08781T0	0.244
NCU08783T0	0.413
NCU08784T0	0.223
NCU08785T0	0.309
NCU08788T0	0.104
NCU08789T0	0.108
NCU08790T0	0.259
NCU08793T0	0.252
NCU08795T0	0.098
NCU08796T0	0.268
NCU08797T0	0.183
NCU08799T0	0.093
NCU08800T0	0.122
NCU08801T0	0.126
NCU08802T0	0.082
NCU08803T0	0.231
NCU08804T0	0.196
NCU08805T0	0.073
NCU08806T0	0.058
NCU08812T0	0.076
NCU08813T0	0.044
NCU08814T0	0.066
NCU08818T0	0.362
NCU08819T0	0.031
NCU08820T0	0.088
NCU08822T0	-0.034
NCU08825T0	0.132
NCU08829T0	0.156
NCU08830T0	0.133
NCU08832T0	0.136
NCU08833T0	0.132
NCU08834T0	0.156
NCU08835T0	0.121
NCU08836T0	0.083
NCU08837T0	0.102
NCU08838T0	0.132
NCU08841T0	0.219
NCU08842T0	0.343
NCU08843T0	0.066
NCU08844T0	0.154
NCU08845T0	0.141
NCU08846T0	0.224
NCU08848T0	0.132
NCU08849T0	-0.006
NCU08851T0	0.229
NCU08852T0	0.288
NCU08853T0	0.126
NCU08855T0	0.304
NCU08856T0	0.22
NCU08857T0	0.063
NCU08858T0	0.307
NCU08860T0	0.364
NCU08862T0	0.155
NCU08863T0	0.146
NCU08864T0	0.098
NCU08865T0	0.259
NCU08866T0	0.006
NCU08867T0	0.382
NCU08868T0	0.151
NCU08870T0	0.442
NCU08872T0	0.368
NCU08878T0	0.252
NCU08879T0	0.086
NCU08880T0	0.147
NCU08881T0	0.07
NCU08883T0	0.099
NCU08884T0	0.011
NCU08885T0	0.091
NCU08887T0	0.008
NCU08900T0	0.323
NCU08901T0	0.218
NCU08902T0	0.163
NCU08903T0	0.803
NCU08904T0	0.415
NCU08912T0	0.133
NCU08915T0	0.058
NCU08916T0	0.245
NCU08917T0	0.241
NCU08918T0	0.027
NCU08921T0	0.074
NCU08926T0	0.108
NCU08928T0	0.265
NCU08929T0	0.124
NCU08932T0	-0.013
NCU08933T0	0.442
NCU08934T0	0.267
NCU08936T1	0.677
NCU08937T0	0.091
NCU08938T0	0.205
NCU08949T1	0.699
NCU08949T2	0.664
NCU08953T0	0.079
NCU08965T0	0.153
NCU08966T0	0.063
NCU08968T0	0.516
NCU08969T0	0.019
NCU08970T0	0.089
NCU08971T0	0.016
NCU08972T0	0.202
NCU08974T0	0.17
NCU08975T0	0.036
NCU08979T0	0.104
NCU08981T0	0.025
NCU08985T0	0.336
NCU08986T0	0.215
NCU08987T0	0.079
NCU08989T0	0.128
NCU08991T1	0.485
NCU08996T0	0.169
NCU08998T1	0.362
NCU08999T1	0.184
NCU09003T0	0.366
NCU09005T0	0.035
NCU09006T0	0.452
NCU09008T0	0.366
NCU09013T0	0.151
NCU09015T0	0.145
NCU09017T0	0.106
NCU09018T0	0.106
NCU09022T0	-0.005
NCU09023T0	0.284
NCU09026T0	0.192
NCU09027T0	0.193
NCU09028T0	0.017
NCU09029T0	0.28
NCU09031T0	0.022
NCU09033T0	0.158
NCU09034T0	0.277
NCU09036T0	0.055
NCU09037T0	0.104
NCU09038T0	0.117
NCU09039T0	0.246
NCU09042T0	0.284
NCU09046T0	0.337
NCU09050T0	0.237
NCU09052T0	0.171
NCU09053T0	-0.004
NCU09054T0	0.192
NCU09055T0	0.42
NCU09059T0	0.352
NCU09060T0	0.04
NCU09061T0	0.056
NCU09062T0	0.22
NCU09064T0	0.22
NCU09066T0	0.019
NCU09069T0	0.233
NCU09070T0	0.244
NCU09072T0	0.221
NCU09073T0	0.014
NCU09074T0	0.259
NCU09075T0	0.398
NCU09077T0	0.168
NCU09080T0	0.136
NCU09081T0	0.193
NCU09082T0	-0.055
NCU09084T0	0.028
NCU09085T0	0.214
NCU09087T0	-0.014
NCU09089T1	0.798
NCU09092T0	0.319
NCU09093T0	0.412
NCU09094T0	0.358
NCU09096T0	-0.031
NCU09099T0	0.156
NCU09100T0	0.036
NCU09102T0	0.124
NCU09103T0	0.195
NCU09105T0	0.166
NCU09107T0	0.219
NCU09115T0	0.229
NCU09120T0	0.055
NCU09122T0	0.208
NCU09124T0	0.175
NCU09125T0	0.009
NCU09126T0	0.081
NCU09127T0	0.067
NCU09129T0	0.508
NCU09133T0	0.557
NCU09134T0	0.322
NCU09136T0	0.267
NCU09137T0	0.205
NCU09140T0	0.106
NCU09144T0	0.124
NCU09145T0	-0.016
NCU09147T0	0.257
NCU09148T0	0.204
NCU09149T0	0.366
NCU09150T0	-0.052
NCU09151T0	0.221
NCU09152T0	0.091
NCU09153T0	0.255
NCU09154T0	0.257
NCU09155T0	0.113
NCU09156T0	0.128
NCU09157T0	0.292
NCU09158T0	0.233
NCU09159T0	0.324
NCU09160T0	-0.022
NCU09163T0	0.326
NCU09164T0	-0.028
NCU09165T0	0.313
NCU09166T0	0.112
NCU09167T0	0.172
NCU09168T0	0.162
NCU09170T0	0.137
NCU09171T0	0.209
NCU09172T0	0.149
NCU09173T0	0.189
NCU09175T0	0.692
NCU09177T0	0.035
NCU09178T0	0.099
NCU09179T0	0.023
NCU09180T0	0.076
NCU09181T0	0.111
NCU09183T0	0.302
NCU09184T0	-0.008
NCU09185T0	0.307
NCU09186T0	0.198
NCU09187T0	0.071
NCU09188T0	0.113
NCU09189T0	0.21
NCU09190T0	0.151
NCU09192T0	0.487
NCU09193T0	0.394
NCU09195T0	0.187
NCU09196T0	0.122
NCU09197T0	0.154
NCU09198T0	-0.115
NCU09199T0	0.122
NCU09200T0	0.022
NCU09201T0	0.115
NCU09204T0	0.021
NCU09205T0	0.052
NCU09206T0	0.075
NCU09207T0	0.079
NCU09208T0	0.183
NCU09211T0	0.117
NCU09213T0	0.483
NCU09214T0	0.009
NCU09215T0	0.016
NCU09218T0	0.162
NCU09221T0	0.088
NCU09222T0	0.237
NCU09224T0	0.033
NCU09225T0	0.088
NCU09226T0	0.124
NCU09231T0	0.074
NCU09232T0	0.291
NCU09236T0	0.512
NCU09238T0	0.127
NCU09240T0	0.058
NCU09242T0	0.189
NCU09244T0	0.182
NCU09245T0	0.169
NCU09247T0	0.18
NCU09250T0	0.548
NCU09251T0	0.555
NCU09252T0	0.136
NCU09253T0	0.363
NCU09256T0	0.161
NCU09257T0	0.306
NCU09260T0	0.013
NCU09261T0	0.213
NCU09262T0	0.289
NCU09263T0	0.297
NCU09268T0	-0.013
NCU09269T1	0.757
NCU09270T0	0.264
NCU09271T0	0.016
NCU09272T0	0.144
NCU09273T0	0.086
NCU09274T0	0.265
NCU09275T0	0.151
NCU09276T0	0.152
NCU09277T0	0.14
NCU09278T0	0.271
NCU09279T0	0.273
NCU09280T0	0.313
NCU09281T0	0.159
NCU09282T0	0.12
NCU09284T0	0.122
NCU09287T0	0.375
NCU09289T0	0.177
NCU09293T0	0.153
NCU09294T0	-0.007
NCU09295T0	0.199
NCU09296T0	0.161
NCU09304T0	0.097
NCU09305T0	0.08
NCU09307T0	0.106
NCU09308T0	0.234
NCU09310T0	0.13
NCU09314T0	0.061
NCU09315T0	0.102
NCU09316T0	0.088
NCU09318T0	0.068
NCU09321T0	0.252
NCU09323T0	0.068
NCU09325T0	0.176
NCU09326T0	0.609
NCU09328T0	0.161
NCU09329T0	-0.015
NCU09330T0	0.192
NCU09333T0	0.253
NCU09336T0	0.077
NCU09337T0	0.361
NCU09338T0	0.095
NCU09339T0	0.231
NCU09342T0	0.085
NCU09344T0	0.212
NCU09345T1	0.504
NCU09345T2	0.504
NCU09348T0	0.047
NCU09349T0	0.578
NCU09350T0	0.27
NCU09351T0	0.014
NCU09358T0	0.38
NCU09360T0	0.085
NCU09363T0	0.187
NCU09364T0	0.476
NCU09365T0	0.031
NCU09368T0	0.171
NCU09372T0	0.306
NCU09373T0	0.026
NCU09374T0	0.078
NCU09375T0	0.199
NCU09377T1	0.188
NCU09378T0	0.372
NCU09379T0	0.117
NCU09382T0	0.122
NCU09383T0	0.067
NCU09384T0	0.004
NCU09386T0	0.199
NCU09387T0	0.139
NCU09389T0	0.047
NCU09390T0	0.528
NCU09390T1	0.501
NCU09391T0	0.161
NCU09393T0	0.149
NCU09394T0	0.243
NCU09395T0	0.551
NCU09396T0	-0.05
NCU09400T0	0.275
NCU09402T0	0.167
NCU09404T0	0.06
NCU09406T0	0.339
NCU09407T0	0.203
NCU09408T0	0.077
NCU09410T0	0.241
NCU09411T0	0.157
NCU09412T0	0.2
NCU09413T0	0.185
NCU09415T0	0.068
NCU09416T0	0.272
NCU09418T0	0.119
NCU09419T0	0.229
NCU09421T0	0.389
NCU09422T0	0.182
NCU09423T0	0.168
NCU09424T0	0.2
NCU09426T0	0.113
NCU09427T0	0.268
NCU09430T0	0.322
NCU09431T0	0.208
NCU09433T0	-0.144
NCU09434T0	0.436
NCU09436T0	0.416
NCU09437T0	0.383
NCU09439T0	0.194
NCU09440T0	0.121
NCU09441T0	0.058
NCU09443T0	0.252
NCU09444T0	0.225
NCU09445T0	0.272
NCU09448T0	0.368
NCU09451T0	0.123
NCU09452T0	0.296
NCU09453T0	0.154
NCU09455T0	0.236
NCU09456T0	0.205
NCU09458T0	0.247
NCU09459T0	0.176
NCU09461T0	0.186
NCU09464T0	0.064
NCU09465T0	0.265
NCU09467T0	0.128
NCU09470T0	0.192
NCU09471T0	0.102
NCU09472T0	0.122
NCU09474T0	0.244
NCU09477T1	0.798
NCU09478T0	0.113
NCU09479T0	0.333
NCU09480T0	0.458
NCU09483T1	0.542
NCU09483T2	0.322
NCU09484T0	0.288
NCU09486T0	0.185
NCU09487T0	0.501
NCU09488T0	0.439
NCU09489T0	0.249
NCU09490T0	0.118
NCU09491T0	0.233
NCU09492T0	0.199
NCU09494T0	0.202
NCU09495T0	0.199
NCU09497T0	0.614
NCU09498T0	0.277
NCU09499T0	0.445
NCU09503T0	0.195
NCU09506T0	0.056
NCU09508T0	0.206
NCU09509T0	0.384
NCU09511T0	0.219
NCU09512T0	0.438
NCU09514T0	0.318
NCU09518T0	0.228
NCU09520T0	0.084
NCU09522T0	0.286
NCU09523T0	-0.022
NCU09524T0	0.371
NCU09525T0	0.534
NCU09526T0	0.234
NCU09527T0	0.303
NCU09528T0	0.54
NCU09529T0	0.136
NCU09530T0	0.156
NCU09539T0	0.534
NCU09541T0	0.113
NCU09548T0	0.14
NCU09549T0	0.071
NCU09550T0	0.165
NCU09551T0	0.289
NCU09556T0	-0.013
NCU09561T0	0.12
NCU09562T0	0.224
NCU09564T0	0.415
NCU09565T0	0.302
NCU09566T0	0.134
NCU09568T0	0.397
NCU09569T0	0.167
NCU09571T0	0.301
NCU09573T0	0.18
NCU09574T0	0.152
NCU09575T0	0.502
NCU09576T0	0.003
NCU09577T0	0.231
NCU09578T0	0.216
NCU09580T0	0.241
NCU09581T0	0.216
NCU09582T0	0.491
NCU09584T0	0.17
NCU09585T0	0.222
NCU09586T0	0.27
NCU09587T0	0.199
NCU09588T0	0.134
NCU09589T0	0.349
NCU09590T0	0.401
NCU09591T0	0.276
NCU09593T0	0.22
NCU09595T0	0.352
NCU09596T0	0.21
NCU09597T0	0.139
NCU09603T0	0.173
NCU09604T0	0.224
NCU09605T0	0.267
NCU09606T0	0.139
NCU09608T0	0.138
NCU09609T0	0.262
NCU09612T0	0.12
NCU09613T0	0.11
NCU09617T0	-0.006
NCU09619T0	0.23
NCU09620T0	0.372
NCU09623T0	0.396
NCU09627T0	0.074
NCU09629T0	0.165
NCU09631T0	0.171
NCU09632T0	0.243
NCU09633T0	0.239
NCU09634T0	0.188
NCU09635T0	0.297
NCU09636T0	0.207
NCU09637T0	0.286
NCU09638T0	0.185
NCU09639T0	0.105
NCU09641T0	0.118
NCU09644T0	0.133
NCU09645T0	0.206
NCU09647T0	0.25
NCU09649T0	0.534
NCU09650T0	0.373
NCU09652T0	0.135
NCU09653T0	0.111
NCU09654T0	0.269
NCU09656T0	0.183
NCU09659T0	0.628
NCU09660T0	0.253
NCU09661T0	0.07
NCU09664T0	0.168
NCU09665T0	0.136
NCU09667T0	-0.026
NCU09669T0	0.073
NCU09670T0	0.017
NCU09671T0	0.399
NCU09672T0	0.009
NCU09676T0	0.222
NCU09677T0	0.347
NCU09678T0	0.306
NCU09679T0	0.208
NCU09680T0	0.594
NCU09685T0	0.127
NCU09686T0	0.11
NCU09687T0	0.096
NCU09689T0	0.283
NCU09690T0	0.171
NCU09691T0	0.457
NCU09693T1	0.599
NCU09694T0	0.204
NCU09695T0	0.259
NCU09698T0	0.49
NCU09704T0	0.096
NCU09706T0	0.106
NCU09712T0	0.089
NCU09713T0	0.127
NCU09716T0	0.009
NCU09717T0	0.083
NCU09718T0	0.021
NCU09719T0	0.264
NCU09720T0	0.131
NCU09722T0	0.255
NCU09723T0	0.071
NCU09724T0	0.28
NCU09725T0	0.177
NCU09726T0	0.159
NCU09727T0	0.282
NCU09728T0	0.051
NCU09729T0	0.096
NCU09733T0	0.237
NCU09734T0	0.576
NCU09735T0	0.293
NCU09736T0	0.156
NCU09738T0	0.279
NCU09739T0	0.27
NCU09742T0	0.359
NCU09743T0	0.007
NCU09745T0	0.258
NCU09747T0	0.296
NCU09757T0	0.253
NCU09758T0	0.207
NCU09759T0	0.232
NCU09761T0	0.288
NCU09762T0	0.131
NCU09764T0	0.575
NCU09765T0	0.179
NCU09766T0	0.128
NCU09767T0	0.217
NCU09768T0	0.317
NCU09771T0	0.418
NCU09773T0	0.489
NCU09774T0	0.189
NCU09776T0	0.39
NCU09777T0	0.445
NCU09780T0	0.463
NCU09781T0	0.445
NCU09782T0	0.118
NCU09784T0	0.155
NCU09785T0	0.331
NCU09786T0	0.229
NCU09787T0	0.086
NCU09791T0	0.399
NCU09793T0	0.091
NCU09795T0	0.184
NCU09796T0	0.325
NCU09797T0	0.26
NCU09799T0	0.199
NCU09800T0	0.471
NCU09802T0	0.062
NCU09805T0	0.168
NCU09807T0	0.06
NCU09811T0	0.19
NCU09813T0	0.467
NCU09813T1	0.467
NCU09815T0	0.027
NCU09818T0	0.078
NCU09820T0	0.147
NCU09823T0	0.098
NCU09824T0	0.101
NCU09826T0	0.496
NCU09827T0	0.111
NCU09828T0	0.368
NCU09829T0	0.169
NCU09830T0	0.549
NCU09831T0	0.298
NCU09832T0	0.193
NCU09834T0	0.404
NCU09835T0	0.099
NCU09836T0	0.053
NCU09837T0	0.171
NCU09838T0	0.149
NCU09839T0	-0.036
NCU09843T0	0.564
NCU09845T0	0.14
NCU09848T0	0.238
NCU09851T0	0.159
NCU09852T0	0.574
NCU09853T0	0.358
NCU09854T0	0.325
NCU09855T0	0.283
NCU09856T0	0.142
NCU09857T0	0.173
NCU09858T0	0.256
NCU09859T0	0.188
NCU09863T0	0.408
NCU09864T0	0.232
NCU09865T0	0.259
NCU09867T0	0.05
NCU09868T0	0.09
NCU09870T0	0.328
NCU09872T0	0.299
NCU09874T0	0.508
NCU09875T0	0.584
NCU09876T0	0.228
NCU09877T0	0.071
NCU09880T0	0.376
NCU09883T0	0.271
NCU09885T0	0.087
NCU09887T0	0.283
NCU09899T0	0.06
NCU09907T0	0.304
NCU09908T0	0.369
NCU09909T0	0.373
NCU09912T0	0.258
NCU09913T0	0.288
NCU09914T0	0.184
NCU09917T0	0.073
NCU09923T0	0.163
NCU09924T0	0.324
NCU09926T0	0.241
NCU09929T0	0.591
NCU09933T0	0.139
NCU09935T0	0.196
NCU09937T0	0.384
NCU09939T0	0.148
NCU09947T0	0.03
NCU09948T0	0.091
NCU09949T0	0.242
NCU09950T0	0.263
NCU09951T0	0.073
NCU09952T0	0.231
NCU09953T0	0.169
NCU09954T0	0.16
NCU09955T0	0.062
NCU09956T0	0.197
NCU09957T0	0.092
NCU09958T0	0.197
NCU09961T0	0.294
NCU09964T0	0.363
NCU09965T0	0.236
NCU09966T0	0.12
NCU09968T0	0.12
NCU09969T0	0.071
NCU09970T0	0.01
NCU09971T0	-0.069
NCU09973T0	0.09
NCU09974T0	0.274
NCU09976T0	0.191
NCU09977T0	0.148
NCU09978T0	0.149
NCU09981T0	0.063
NCU09986T0	0.12
NCU09988T0	0.021
NCU09990T0	0.247
NCU09992T0	0.582
NCU09993T0	0.214
NCU09994T0	0.04
NCU09994T1	0.043
NCU09995T1	0.632
NCU09996T0	-0.011
NCU09998T0	0.066
NCU10001T0	-0.018
NCU10002T0	-0.011
NCU10003T0	-0.028
NCU10004T0	0.327
NCU10005T0	0.249
NCU10006T0	-0.014
NCU10007T1	0.773
NCU10009T0	0.384
NCU10010T0	0.337
NCU10011T0	0.206
NCU10014T0	0.287
NCU10015T0	0.422
NCU10016T0	0.244
NCU10019T0	0.101
NCU10027T0	0.103
NCU10028T0	0.551
NCU10030T0	0.188
NCU10031T0	0.38
NCU10034T0	0.376
NCU10035T0	0.289
NCU10037T0	0.239
NCU10038T0	0.344
NCU10039T0	0.138
NCU10040T0	0.024
NCU10040T1	0.024
NCU10042T1	0.745
NCU10045T0	0.388
NCU10048T0	0.288
NCU10049T0	0.116
NCU10052T0	0.11
NCU10055T0	0.23
NCU10056T0	0.071
NCU10057T0	-0.014
NCU10062T0	0.381
NCU10063T0	0.37
NCU10069T0	0.458
NCU10070T0	0.077
NCU10076T0	0.125
NCU10077T0	0.018
NCU10080T0	0.158
NCU10091T0	0.069
NCU10092T0	0.024
NCU10101T0	0.063
NCU10106T0	0.161
NCU10107T0	0.21
NCU10110T0	0.186
NCU10125T0	0.177
NCU10129T0	0.412
NCU10142T0	0.102
NCU10144T0	0.35
NCU10152T0	0.439
NCU10155T0	0.126
NCU10156T0	0.103
NCU10161T0	0.047
NCU10166T0	0.281
NCU10169T0	0.335
NCU10184T0	0.096
NCU10185T0	0.216
NCU10186T0	-0.04
NCU10210T0	0.159
NCU10220T0	0.384
NCU10225T0	0.304
NCU10231T0	0.268
NCU10232T0	0.037
NCU10239T0	0.111
NCU10240T0	0.57
NCU10245T0	0.079
NCU10246T0	-0.022
NCU10264T0	0.198
NCU10270T0	0.183
NCU10274T0	0.072
NCU10276T0	0.341
NCU10278T0	0.123
NCU10285T0	0.161
NCU10291T0	0.131
NCU10301T0	-0.059
NCU10304T0	0.163
NCU10309T0	-0.006
NCU10314T0	0.23
NCU10337T0	0.186
NCU10342T0	-0.009
NCU10344T0	0.268
NCU10351T0	0.073
NCU10359T0	0.122
NCU10368T0	0.195
NCU10369T0	0.334
NCU10376T0	0.123
NCU10381T0	0.126
NCU10387T0	0.102
NCU10388T0	0.268
NCU10392T0	0.048
NCU10393T0	0.141
NCU10396T0	-0.097
NCU10404T0	0.043
NCU10416T0	0.347
NCU10417T0	0.158
NCU10427T0	0.487
NCU10429T0	0.062
NCU10430T0	0.107
NCU10436T0	0.233
NCU10444T0	0.183
NCU10448T0	0.217
NCU10449T0	0.112
NCU10457T0	0.154
NCU10458T0	0.023
NCU10470T0	0.099
NCU10500T0	0.096
NCU10501T0	0.033
NCU10502T0	0.006
NCU10506T0	0.174
NCU10507T0	0.113
NCU10512T0	0.29
NCU10537T0	0.109
NCU10538T0	0.117
NCU10539T0	0.118
NCU10546T0	0.159
NCU10547T0	0.077
NCU10567T0	0.156
NCU10570T0	0.082
NCU10591T0	0.278
NCU10595T0	0.245
NCU10596T0	0.134
NCU10597T0	0.119
NCU10601T0	0.176
NCU10603T0	-0.166
NCU10605T0	0.062
NCU10610T0	0.357
NCU10618T0	0.441
NCU10621T0	-0.072
NCU10622T0	0.002
NCU10629T0	0.115
NCU10641T0	0.28
NCU10644T0	0.259
NCU10651T0	0.104
NCU10659T0	0.08
NCU10673T0	-0.036
NCU10675T0	0.125
NCU10680T0	0.082
NCU10683T0	0.084
NCU10684T0	0.069
NCU10687T0	0.53
NCU10697T0	0.15
NCU10702T0	0.222
NCU10703T0	0.007
NCU10730T0	0.328
NCU10733T0	0.207
NCU10760T0	0.034
NCU10761T0	0.044
NCU10762T0	0.207
NCU10763T0	0.152
NCU10766T0	0.179
NCU10770T0	0.088
NCU10772T0	0.014
NCU10775T0	0.34
NCU10777T0	0.288
NCU10788T0	0.006
NCU10793T0	0.053
NCU10799T0	0.059
NCU10809T0	0.088
NCU10828T0	0.087
NCU10836T0	0.292
NCU10839T0	0.09
NCU10853T0	0.215
NCU10861T0	0.103
